NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0046943	GO:0046943		15	-0.37640882	-1.0585762	0.39452055	0.45119724	1.0	512	tags=33%, list=23%, signal=43%	
GO:0006629	GO:0006629		44	-0.27900746	-1.0497535	0.35666665	0.46471578	1.0	645	tags=39%, list=29%, signal=53%	
GO:0005886	GO:0005886		15	-0.36893705	-1.0408177	0.38961038	0.4786892	1.0	222	tags=20%, list=10%, signal=22%	
GO:1902495	GO:1902495		15	-0.36893705	-1.0368704	0.38121548	0.4830011	1.0	222	tags=20%, list=10%, signal=22%	
GO:0098797	GO:0098797		15	-0.36893705	-1.0345298	0.40449437	0.4832804	1.0	222	tags=20%, list=10%, signal=22%	
GO:0098533	GO:0098533		15	-0.36893705	-1.0300848	0.4010989	0.48829675	1.0	222	tags=20%, list=10%, signal=22%	
GO:1990351	GO:1990351		15	-0.36893705	-1.0292298	0.39694658	0.48594257	1.0	222	tags=20%, list=10%, signal=22%	
GO:0090304	GO:0090304		184	-0.21684802	-1.0192592	0.37037036	0.5028754	1.0	392	tags=21%, list=18%, signal=23%	
GO:0032774	GO:0032774		36	-0.28711003	-1.0019945	0.45659164	0.5351716	1.0	204	tags=22%, list=9%, signal=24%	
GO:0016779	GO:0016779		36	-0.28041968	-0.99302816	0.4557377	0.5504322	1.0	647	tags=39%, list=29%, signal=54%	
GO:0016866	GO:0016866		18	-0.32688025	-0.97499645	0.49271137	0.58535624	1.0	478	tags=44%, list=22%, signal=56%	
GO:0006281	GO:0006281		43	-0.25906605	-0.9643537	0.5050505	0.6041411	1.0	103	tags=9%, list=5%, signal=10%	
GO:0006974	GO:0006974		43	-0.25906605	-0.9553498	0.53496504	0.61961466	1.0	103	tags=9%, list=5%, signal=10%	
GO:0006631	GO:0006631		20	-0.31064618	-0.94791615	0.52100843	0.6306634	1.0	886	tags=70%, list=40%, signal=115%	
GO:0016746	GO:0016746		60	-0.23839568	-0.93757766	0.61742425	0.6483779	1.0	173	tags=15%, list=8%, signal=16%	
GO:0009069	GO:0009069		18	-0.31423348	-0.93092996	0.57	0.6583864	1.0	338	tags=39%, list=15%, signal=45%	
GO:0008168	GO:0008168		38	-0.25751454	-0.9106838	0.58419245	0.69625187	1.0	727	tags=47%, list=33%, signal=69%	
GO:0016741	GO:0016741		49	-0.24510409	-0.9032651	0.6076923	0.70690167	1.0	601	tags=35%, list=27%, signal=47%	
GO:0071705	GO:0071705		48	-0.238689	-0.8866956	0.6863469	0.7365536	1.0	336	tags=27%, list=15%, signal=31%	
GO:0004518	GO:0004518		38	-0.22978206	-0.8246596	0.76237625	0.85026747	1.0	724	tags=45%, list=33%, signal=65%	
GO:0009168	GO:0009168		19	-0.2688022	-0.82058007	0.7596685	0.8509735	1.0	828	tags=47%, list=37%, signal=75%	
GO:0140640	GO:0140640		81	-0.19059472	-0.7951089	0.9066667	0.8863139	1.0	382	tags=17%, list=17%, signal=20%	
GO:1901657	GO:1901657		15	-0.2758165	-0.77246356	0.7668539	0.9136958	1.0	404	tags=33%, list=18%, signal=40%	
GO:0016765	GO:0016765		16	-0.26296842	-0.7305115	0.8167116	0.9581886	1.0	596	tags=38%, list=27%, signal=51%	
GO:0016788	GO:0016788		59	-0.19007272	-0.7206056	0.9497908	0.9609392	1.0	705	tags=39%, list=32%, signal=56%	
GO:0016780	GO:0016780		15	-0.25439996	-0.71834385	0.8449198	0.9561071	1.0	668	tags=33%, list=30%, signal=47%	
GO:0004519	GO:0004519		24	-0.23129734	-0.7174642	0.8757062	0.9502821	1.0	724	tags=46%, list=33%, signal=67%	
GO:0050789	GO:0050789		24	-0.21555515	-0.6818145	0.9248555	0.97361565	1.0	455	tags=33%, list=20%, signal=41%	
GO:0008237	GO:0008237		18	-0.22471976	-0.6528438	0.9514286	0.9852616	1.0	553	tags=33%, list=25%, signal=44%	
GO:0032259	GO:0032259		30	-0.17591591	-0.5920551	0.975976	1.0	1.0	727	tags=43%, list=33%, signal=64%	
GO:0009156	GO:0009156		19	-0.19790202	-0.59170425	0.9790026	0.9984457	1.0	902	tags=47%, list=41%, signal=79%	
GO:0005622	GO:0005622		22	-0.17634596	-0.55063194	0.98888886	1.0	1.0	632	tags=32%, list=28%, signal=44%	
GO:0009167	GO:0009167		17	-0.17079328	-0.49480388	0.9946808	1.0	1.0	902	tags=47%, list=41%, signal=79%	
GO:0009127	GO:0009127		16	-0.1577025	-0.45291117	1.0	0.99840873	1.0	828	tags=38%, list=37%, signal=59%	
