NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0019350	GO:0019350		17	-0.23991606	-0.71189094	0.84584177	0.98298323	1.0	281	tags=18%, list=13%, signal=20%	
GO:0016830	GO:0016830		23	-0.21825972	-0.71101767	0.86503065	0.9788432	1.0	460	tags=22%, list=21%, signal=27%	
GO:0016072	GO:0016072		17	-0.237398	-0.703552	0.8631791	0.9809489	1.0	581	tags=35%, list=26%, signal=47%	
GO:0046374	GO:0046374		17	-0.23991606	-0.69381505	0.88492066	0.9837982	1.0	281	tags=18%, list=13%, signal=20%	
GO:0042364	GO:0042364		27	-0.20028576	-0.6753941	0.9300971	0.9926896	1.0	821	tags=44%, list=37%, signal=70%	
GO:0045184	GO:0045184		16	-0.22893916	-0.66938144	0.9191322	0.99186033	1.0	816	tags=56%, list=37%, signal=88%	
GO:0006725	GO:0006725		105	-0.15044764	-0.6678856	0.9940594	0.9880682	1.0	414	tags=17%, list=19%, signal=20%	
GO:0015031	GO:0015031		16	-0.22893916	-0.664444	0.92941177	0.9855769	1.0	816	tags=56%, list=37%, signal=88%	
GO:0044085	GO:0044085		50	-0.1712545	-0.65673983	0.96613544	0.98551583	1.0	581	tags=26%, list=26%, signal=34%	
GO:0022402	GO:0022402		18	-0.21839073	-0.6484688	0.9208925	0.9853583	1.0	783	tags=56%, list=35%, signal=85%	
GO:0032259	GO:0032259		30	-0.18427661	-0.6448805	0.9535354	0.9823798	1.0	600	tags=30%, list=27%, signal=41%	
GO:0034641	GO:0034641		103	-0.14313245	-0.6242377	0.99383986	0.98726374	1.0	414	tags=17%, list=19%, signal=20%	
GO:0046942	GO:0046942		20	-0.19517395	-0.6022252	0.9696395	0.99042946	1.0	160	tags=10%, list=7%, signal=11%	
GO:0019438	GO:0019438		74	-0.13525823	-0.56073874	1.0	0.99686235	1.0	821	tags=36%, list=37%, signal=56%	
GO:0006633	GO:0006633		17	-0.18374637	-0.5450343	0.9791271	0.9951124	1.0	440	tags=18%, list=20%, signal=22%	
GO:0044271	GO:0044271		89	-0.12556908	-0.534799	1.0	0.9920296	1.0	744	tags=31%, list=33%, signal=45%	
